instance,HT_win_acc,HT_cum_acc,HAT_win_acc,HAT_cum_acc,NB_win_acc,NB_cum_acc
11589,40.0,0.0,36.0,0.0,40.0,0.0
11590,40.0,0.0,36.0,0.0,40.0,0.0
11591,40.0,0.0,36.0,0.0,40.0,0.0
11592,40.0,0.0,36.0,0.0,40.0,0.0
11593,40.0,0.0,36.0,0.0,40.0,0.0
11594,40.0,0.0,36.0,0.0,40.0,0.0
11595,40.0,0.0,36.0,0.0,40.0,0.0
11596,40.0,0.0,36.0,0.0,40.0,0.0
11597,40.0,0.0,36.0,0.0,40.0,0.0
11598,40.0,0.0,36.0,0.0,40.0,0.0
11599,40.0,0.0,36.0,0.0,40.0,0.0
11600,40.0,0.0,36.0,0.0,40.0,0.0
11601,40.0,0.0,36.0,0.0,40.0,0.0
11602,40.0,0.0,36.0,0.0,40.0,0.0
11603,40.0,0.0,36.0,0.0,40.0,0.0
11604,40.0,0.0,36.0,0.0,40.0,0.0
11605,40.0,0.0,36.0,0.0,40.0,0.0
11606,40.0,0.0,36.0,0.0,40.0,0.0
11607,40.0,0.0,36.0,0.0,40.0,0.0
11608,40.0,0.0,36.0,0.0,40.0,0.0
11609,40.0,0.0,36.0,0.0,40.0,0.0
11610,40.0,0.0,36.0,0.0,40.0,0.0
11611,40.0,0.0,36.0,0.0,40.0,0.0
11612,40.0,0.0,36.0,0.0,40.0,0.0
11613,40.0,0.0,36.0,0.0,40.0,0.0
11614,40.0,0.0,36.0,0.0,40.0,0.0
11615,40.0,0.0,36.0,0.0,40.0,0.0
11616,40.0,0.0,36.0,0.0,40.0,0.0
11617,40.0,0.0,36.0,0.0,40.0,0.0
11618,40.0,0.0,36.0,0.0,40.0,0.0
11619,40.0,0.0,36.0,0.0,40.0,0.0
11620,40.0,0.0,36.0,0.0,40.0,0.0
11621,40.0,0.0,36.0,0.0,40.0,0.0
11622,40.0,0.0,36.0,0.0,40.0,0.0
11623,40.0,0.0,36.0,0.0,40.0,0.0
11624,40.0,0.0,36.0,0.0,40.0,0.0
11625,40.0,0.0,36.0,0.0,40.0,0.0
11626,40.0,0.0,36.0,0.0,40.0,0.0
11627,40.0,0.0,36.0,0.0,40.0,0.0
11628,40.0,0.0,36.0,0.0,40.0,0.0
11629,40.0,0.0,36.0,0.0,40.0,0.0
11630,40.0,0.0,36.0,0.0,40.0,0.0
11631,40.0,0.0,36.0,0.0,40.0,0.0
11632,40.0,0.0,36.0,0.0,40.0,0.0
11633,40.0,0.0,36.0,0.0,40.0,0.0
11634,40.0,0.0,36.0,0.0,40.0,0.0
11635,40.0,0.0,36.0,0.0,40.0,0.0
11636,40.0,0.0,36.0,0.0,40.0,0.0
11637,40.0,0.0,36.0,0.0,40.0,0.0
11638,40.0,0.0,36.0,0.0,40.0,0.0
11639,40.0,0.0,36.0,0.0,40.0,0.0
11640,40.0,0.0,36.0,0.0,40.0,0.0
11641,40.0,0.0,36.0,0.0,40.0,0.0
11642,40.0,0.0,36.0,0.0,40.0,0.0
11643,40.0,0.0,36.0,0.0,40.0,0.0
11644,40.0,0.0,36.0,0.0,40.0,0.0
11645,40.0,0.0,36.0,0.0,40.0,0.0
11646,40.0,0.0,36.0,0.0,40.0,0.0
11647,40.0,0.0,36.0,0.0,40.0,0.0
11648,40.0,0.0,36.0,0.0,40.0,0.0
11649,40.0,0.0,36.0,0.0,40.0,0.0
11650,40.0,0.0,36.0,0.0,40.0,0.0
11651,40.0,0.0,36.0,0.0,40.0,0.0
11652,40.0,0.0,36.0,0.0,40.0,0.0
11653,40.0,0.0,36.0,0.0,40.0,0.0
11654,40.0,0.0,36.0,0.0,40.0,0.0
11655,40.0,0.0,36.0,0.0,40.0,0.0
11656,40.0,0.0,36.0,0.0,40.0,0.0
11657,40.0,0.0,36.0,0.0,40.0,0.0
11658,40.0,0.0,36.0,0.0,40.0,0.0
11659,40.0,0.0,36.0,0.0,40.0,0.0
11660,40.0,0.0,36.0,0.0,40.0,0.0
11661,40.0,0.0,36.0,0.0,40.0,0.0
11662,40.0,0.0,36.0,0.0,40.0,0.0
11663,40.0,0.0,36.0,0.0,40.0,0.0
11664,40.0,0.0,36.0,0.0,40.0,0.0
11665,40.0,0.0,36.0,0.0,40.0,0.0
11666,40.0,0.0,36.0,0.0,40.0,0.0
11667,40.0,0.0,36.0,0.0,40.0,0.0
11668,40.0,0.0,36.0,0.0,40.0,0.0
11669,40.0,0.0,36.0,0.0,40.0,0.0
11670,40.0,0.0,36.0,0.0,40.0,0.0
11671,40.0,0.0,36.0,0.0,40.0,0.0
11672,40.0,0.0,36.0,0.0,40.0,0.0
11673,40.0,0.0,36.0,0.0,40.0,0.0
11674,40.0,0.0,36.0,0.0,40.0,0.0
11675,40.0,0.0,36.0,0.0,40.0,0.0
11676,40.0,0.0,36.0,0.0,40.0,0.0
11677,40.0,0.0,36.0,0.0,40.0,0.0
11678,40.0,0.0,36.0,0.0,40.0,0.0
11679,40.0,0.0,36.0,0.0,40.0,0.0
11680,40.0,0.0,36.0,0.0,40.0,0.0
11681,40.0,0.0,36.0,0.0,40.0,0.0
11682,40.0,0.0,36.0,0.0,40.0,0.0
11683,40.0,0.0,36.0,0.0,40.0,0.0
11684,40.0,0.0,36.0,0.0,40.0,0.0
11685,40.0,0.0,36.0,0.0,40.0,0.0
11686,40.0,0.0,36.0,0.0,40.0,0.0
11687,40.0,0.0,36.0,0.0,40.0,0.0
11688,40.0,0.0,36.0,0.0,40.0,0.0
11689,40.0,0.0,36.0,0.0,40.0,0.0
11690,40.0,0.0,36.0,0.0,40.0,0.0
11691,40.0,0.0,36.0,0.0,40.0,0.0
11692,40.0,0.0,36.0,0.0,40.0,0.0
11693,40.0,0.0,36.0,0.0,40.0,0.0
11694,40.0,0.0,36.0,0.0,40.0,0.0
11695,40.0,0.0,36.0,0.0,40.0,0.0
11696,40.0,0.0,36.0,0.0,40.0,0.0
11697,40.0,0.0,36.0,0.0,40.0,0.0
11698,40.0,0.0,36.0,0.0,40.0,0.0
11699,40.0,0.0,36.0,0.0,40.0,0.0
11700,40.0,0.0,36.0,0.0,40.0,0.0
11701,40.0,0.0,36.0,0.0,40.0,0.0
11702,40.0,0.0,36.0,0.0,40.0,0.0
11703,40.0,0.0,36.0,0.0,40.0,0.0
11704,40.0,0.0,36.0,0.0,40.0,0.0
11705,40.0,0.0,36.0,0.0,40.0,0.0
11706,40.0,0.0,36.0,0.0,40.0,0.0
11707,40.0,0.0,36.0,0.0,40.0,0.0
11708,40.0,0.0,36.0,0.0,40.0,0.0
11709,40.0,0.0,36.0,0.0,40.0,0.0
11710,40.0,0.0,36.0,0.0,40.0,0.0
11711,40.0,0.0,36.0,0.0,40.0,0.0
11712,40.0,0.0,36.0,0.0,40.0,0.0
11713,40.0,0.0,36.0,0.0,40.0,0.0
11714,40.0,0.0,36.0,0.0,40.0,0.0
11715,40.0,0.0,36.0,0.0,40.0,0.0
11716,40.0,0.0,36.0,0.0,40.0,0.0
11717,40.0,0.0,36.0,0.0,40.0,0.0
11718,40.0,0.0,36.0,0.0,40.0,0.0
11719,40.0,0.0,36.0,0.0,40.0,0.0
11720,40.0,0.0,36.0,0.0,40.0,0.0
11721,40.0,0.0,36.0,0.0,40.0,0.0
11722,40.0,0.0,36.0,0.0,40.0,0.0
11723,40.0,0.0,36.0,0.0,40.0,0.0
11724,40.0,0.0,36.0,0.0,40.0,0.0
11725,40.0,0.0,36.0,0.0,40.0,0.0
11726,40.0,0.0,36.0,0.0,40.0,0.0
11727,40.0,0.0,36.0,0.0,40.0,0.0
11728,40.0,0.0,36.0,0.0,40.0,0.0
11729,40.0,0.0,36.0,0.0,40.0,0.0
11730,40.0,0.0,36.0,0.0,40.0,0.0
11731,40.0,0.0,36.0,0.0,40.0,0.0
11732,40.0,0.0,36.0,0.0,40.0,0.0
11733,40.0,0.0,36.0,0.0,40.0,0.0
11734,40.0,0.0,36.0,0.0,40.0,0.0
11735,40.0,0.0,36.0,0.0,40.0,0.0
11736,40.0,0.0,36.0,0.0,40.0,0.0
11737,40.0,0.0,36.0,0.0,40.0,0.0
11738,40.0,0.0,36.0,0.0,40.0,0.0
11739,40.0,0.0,36.0,0.0,40.0,0.0
11740,40.0,0.0,36.0,0.0,40.0,0.0
11741,40.0,0.0,36.0,0.0,40.0,0.0
11742,40.0,0.0,36.0,0.0,40.0,0.0
11743,40.0,0.0,36.0,0.0,40.0,0.0
11744,40.0,0.0,36.0,0.0,40.0,0.0
11745,40.0,0.0,36.0,0.0,40.0,0.0
11746,40.0,0.0,36.0,0.0,40.0,0.0
11747,40.0,0.0,36.0,0.0,40.0,0.0
11748,40.0,0.0,36.0,0.0,40.0,0.0
11749,40.0,0.0,36.0,0.0,40.0,0.0
11750,40.0,0.0,36.0,0.0,40.0,0.0
11751,40.0,0.0,36.0,0.0,40.0,0.0
11752,40.0,0.0,36.0,0.0,40.0,0.0
11753,40.0,0.0,36.0,0.0,40.0,0.0
11754,40.0,0.0,36.0,0.0,40.0,0.0
11755,40.0,0.0,36.0,0.0,40.0,0.0
11756,40.0,0.0,36.0,0.0,40.0,0.0
11757,40.0,0.0,36.0,0.0,40.0,0.0
11758,40.0,0.0,36.0,0.0,40.0,0.0
11759,40.0,0.0,36.0,0.0,40.0,0.0
11760,40.0,0.0,36.0,0.0,40.0,0.0
11761,40.0,0.0,36.0,0.0,40.0,0.0
11762,40.0,0.0,36.0,0.0,40.0,0.0
11763,40.0,0.0,36.0,0.0,40.0,0.0
11764,40.0,0.0,36.0,0.0,40.0,0.0
11765,40.0,0.0,36.0,0.0,40.0,0.0
11766,40.0,0.0,36.0,0.0,40.0,0.0
11767,40.0,0.0,36.0,0.0,40.0,0.0
11768,40.0,0.0,36.0,0.0,40.0,0.0
11769,40.0,0.0,36.0,0.0,40.0,0.0
11770,40.0,0.0,36.0,0.0,40.0,0.0
11771,40.0,0.0,36.0,0.0,40.0,0.0
11772,40.0,0.0,36.0,0.0,40.0,0.0
11773,40.0,0.0,36.0,0.0,40.0,0.0
11774,40.0,0.0,36.0,0.0,40.0,0.0
11775,40.0,0.0,36.0,0.0,40.0,0.0
11776,40.0,0.0,36.0,0.0,40.0,0.0
11777,40.0,0.0,36.0,0.0,40.0,0.0
11778,40.0,0.0,36.0,0.0,40.0,0.0
11779,40.0,0.0,36.0,0.0,40.0,0.0
11780,40.0,0.0,36.0,0.0,40.0,0.0
11781,40.0,0.0,36.0,0.0,40.0,0.0
11782,40.0,0.0,36.0,0.0,40.0,0.0
11783,40.0,0.0,36.0,0.0,40.0,0.0
11784,40.0,0.0,36.0,0.0,40.0,0.0
11785,40.0,0.0,36.0,0.0,40.0,0.0
11786,40.0,0.0,36.0,0.0,40.0,0.0
11787,40.0,0.0,36.0,0.0,40.0,0.0
11788,40.0,0.0,36.0,0.0,40.0,0.0
11789,40.0,0.0,36.0,0.0,40.0,0.0
11790,40.0,0.0,36.0,0.0,40.0,0.0
11791,40.0,0.0,36.0,0.0,40.0,0.0
11792,40.0,0.0,36.0,0.0,40.0,0.0
11793,40.0,0.0,36.0,0.0,40.0,0.0
11794,40.0,0.0,36.0,0.0,40.0,0.0
11795,40.0,0.0,36.0,0.0,40.0,0.0
11796,40.0,0.0,36.0,0.0,40.0,0.0
11797,40.0,0.0,36.0,0.0,40.0,0.0
11798,40.0,0.0,36.0,0.0,40.0,0.0
11799,40.0,0.0,36.0,0.0,40.0,0.0
11800,40.0,0.0,36.0,0.0,40.0,0.0
11801,40.0,0.0,36.0,0.0,40.0,0.0
11802,40.0,0.0,36.0,0.0,40.0,0.0
11803,40.0,0.0,36.0,0.0,40.0,0.0
11804,40.0,0.0,36.0,0.0,40.0,0.0
11805,40.0,0.0,36.0,0.0,40.0,0.0
11806,40.0,0.0,36.0,0.0,40.0,0.0
11807,40.0,0.0,36.0,0.0,40.0,0.0
11808,40.0,0.0,36.0,0.0,40.0,0.0
11809,40.0,0.0,36.0,0.0,40.0,0.0
11810,40.0,0.0,36.0,0.0,40.0,0.0
11811,40.0,0.0,36.0,0.0,40.0,0.0
11812,40.0,0.0,36.0,0.0,40.0,0.0
11813,40.0,0.0,36.0,0.0,40.0,0.0
11814,40.0,0.0,36.0,0.0,40.0,0.0
11815,40.0,0.0,36.0,0.0,40.0,0.0
11816,40.0,0.0,36.0,0.0,40.0,0.0
11817,40.0,0.0,36.0,0.0,40.0,0.0
11818,40.0,0.0,36.0,0.0,40.0,0.0
11819,40.0,0.0,36.0,0.0,40.0,0.0
11820,40.0,0.0,36.0,0.0,40.0,0.0
11821,40.0,0.0,36.0,0.0,40.0,0.0
11822,40.0,0.0,36.0,0.0,40.0,0.0
11823,40.0,0.0,36.0,0.0,40.0,0.0
11824,40.0,0.0,36.0,0.0,40.0,0.0
11825,40.0,0.0,36.0,0.0,40.0,0.0
11826,40.0,0.0,36.0,0.0,40.0,0.0
11827,40.0,0.0,36.0,0.0,40.0,0.0
11828,40.0,0.0,36.0,0.0,40.0,0.0
11829,40.0,0.0,36.0,0.0,40.0,0.0
11830,40.0,0.0,36.0,0.0,40.0,0.0
11831,40.0,0.0,36.0,0.0,40.0,0.0
11832,40.0,0.0,36.0,0.0,40.0,0.0
11833,40.0,0.0,36.0,0.0,40.0,0.0
11834,40.0,0.0,36.0,0.0,40.0,0.0
11835,40.0,0.0,36.0,0.0,40.0,0.0
11836,40.0,0.0,36.0,0.0,40.0,0.0
11837,40.0,0.0,36.0,0.0,40.0,0.0
11838,40.0,0.0,36.0,0.0,40.0,0.0
11839,40.0,0.0,36.0,0.0,40.0,0.0
11840,40.0,0.0,36.0,0.0,40.0,0.0
11841,40.0,0.0,36.0,0.0,40.0,0.0
11842,40.0,0.0,36.0,0.0,40.0,0.0
11843,40.0,0.0,36.0,0.0,40.0,0.0
11844,40.0,0.0,36.0,0.0,40.0,0.0
11845,40.0,0.0,36.0,0.0,40.0,0.0
11846,40.0,0.0,36.0,0.0,40.0,0.0
11847,40.0,0.0,36.0,0.0,40.0,0.0
11848,40.0,0.0,36.0,0.0,40.0,0.0
11849,40.0,0.0,36.0,0.0,40.0,0.0
11850,40.0,0.0,36.0,0.0,40.0,0.0
11851,40.0,0.0,36.0,0.0,40.0,0.0
11852,40.0,0.0,36.0,0.0,40.0,0.0
11853,40.0,0.0,36.0,0.0,40.0,0.0
11854,40.0,0.0,36.0,0.0,40.0,0.0
11855,40.0,0.0,36.0,0.0,40.0,0.0
11856,40.0,0.0,36.0,0.0,40.0,0.0
11857,40.0,0.0,36.0,0.0,40.0,0.0
11858,40.0,0.0,36.0,0.0,40.0,0.0
11859,40.0,0.0,36.0,0.0,40.0,0.0
11860,40.0,0.0,36.0,0.0,40.0,0.0
11861,40.0,0.0,36.0,0.0,40.0,0.0
11862,40.0,0.0,36.0,0.0,40.0,0.0
11863,40.0,0.0,36.0,0.0,40.0,0.0
11864,40.0,0.0,36.0,0.0,40.0,0.0
11865,40.0,0.0,36.0,0.0,40.0,0.0
11866,40.0,0.0,36.0,0.0,40.0,0.0
11867,40.0,0.0,36.0,0.0,40.0,0.0
11868,40.0,0.0,36.0,0.0,40.0,0.0
11869,40.0,0.0,36.0,0.0,40.0,0.0
11870,40.0,0.0,36.0,0.0,40.0,0.0
11871,40.0,0.0,36.0,0.0,40.0,0.0
11872,40.0,0.0,36.0,0.0,40.0,0.0
11873,40.0,0.0,36.0,0.0,40.0,0.0
11874,40.0,0.0,36.0,0.0,40.0,0.0
11875,40.0,0.0,36.0,0.0,40.0,0.0
11876,40.0,0.0,36.0,0.0,40.0,0.0
11877,40.0,0.0,36.0,0.0,40.0,0.0
11878,40.0,0.0,36.0,0.0,40.0,0.0
11879,40.0,0.0,36.0,0.0,40.0,0.0
11880,40.0,0.0,36.0,0.0,40.0,0.0
11881,40.0,0.0,36.0,0.0,40.0,0.0
11882,40.0,0.0,36.0,0.0,40.0,0.0
11883,40.0,0.0,36.0,0.0,40.0,0.0
11884,40.0,0.0,36.0,0.0,40.0,0.0
11885,40.0,0.0,36.0,0.0,40.0,0.0
11886,40.0,0.0,36.0,0.0,40.0,0.0
11887,40.0,0.0,36.0,0.0,40.0,0.0
11888,40.0,0.0,36.0,0.0,40.0,0.0
11889,40.0,0.0,36.0,0.0,40.0,0.0
11890,40.0,0.0,36.0,0.0,40.0,0.0
11891,40.0,0.0,36.0,0.0,40.0,0.0
11892,40.0,0.0,36.0,0.0,40.0,0.0
11893,40.0,0.0,36.0,0.0,40.0,0.0
11894,40.0,0.0,36.0,0.0,40.0,0.0
11895,40.0,0.0,36.0,0.0,40.0,0.0
11896,40.0,0.0,36.0,0.0,40.0,0.0
11897,40.0,0.0,36.0,0.0,40.0,0.0
11898,40.0,0.0,36.0,0.0,40.0,0.0
11899,40.0,0.0,36.0,0.0,40.0,0.0
11900,40.0,0.0,36.0,0.0,40.0,0.0
11901,40.0,0.0,36.0,0.0,40.0,0.0
11902,40.0,0.0,36.0,0.0,40.0,0.0
11903,40.0,0.0,36.0,0.0,40.0,0.0
11904,40.0,0.0,36.0,0.0,40.0,0.0
11905,40.0,0.0,36.0,0.0,40.0,0.0
11906,40.0,0.0,36.0,0.0,40.0,0.0
11907,40.0,0.0,36.0,0.0,40.0,0.0
11908,40.0,0.0,36.0,0.0,40.0,0.0
11909,40.0,0.0,36.0,0.0,40.0,0.0
11910,40.0,0.0,36.0,0.0,40.0,0.0
11911,40.0,0.0,36.0,0.0,40.0,0.0
11912,40.0,0.0,36.0,0.0,40.0,0.0
11913,40.0,0.0,36.0,0.0,40.0,0.0
11914,40.0,0.0,36.0,0.0,40.0,0.0
11915,40.0,0.0,36.0,0.0,40.0,0.0
11916,40.0,0.0,36.0,0.0,40.0,0.0
11917,40.0,0.0,36.0,0.0,40.0,0.0
11918,40.0,0.0,36.0,0.0,40.0,0.0
11919,40.0,0.0,36.0,0.0,40.0,0.0
11920,40.0,0.0,36.0,0.0,40.0,0.0
11921,40.0,0.0,36.0,0.0,40.0,0.0
11922,40.0,0.0,36.0,0.0,40.0,0.0
11923,40.0,0.0,36.0,0.0,40.0,0.0
11924,40.0,0.0,36.0,0.0,40.0,0.0
11925,40.0,0.0,36.0,0.0,40.0,0.0
11926,40.0,0.0,36.0,0.0,40.0,0.0
11927,40.0,0.0,36.0,0.0,40.0,0.0
11928,40.0,0.0,36.0,0.0,40.0,0.0
11929,40.0,0.0,36.0,0.0,40.0,0.0
11930,40.0,0.0,36.0,0.0,40.0,0.0
11931,40.0,0.0,36.0,0.0,40.0,0.0
11932,40.0,0.0,36.0,0.0,40.0,0.0
11933,40.0,0.0,36.0,0.0,40.0,0.0
11934,40.0,0.0,36.0,0.0,40.0,0.0
11935,40.0,0.0,36.0,0.0,40.0,0.0
11936,40.0,0.0,36.0,0.0,40.0,0.0
11937,40.0,0.0,36.0,0.0,40.0,0.0
11938,40.0,0.0,36.0,0.0,40.0,0.0
11939,40.0,0.0,36.0,0.0,40.0,0.0
11940,40.0,0.0,36.0,0.0,40.0,0.0
11941,40.0,0.0,36.0,0.0,40.0,0.0
11942,40.0,0.0,36.0,0.0,40.0,0.0
11943,40.0,0.0,36.0,0.0,40.0,0.0
11944,40.0,0.0,36.0,0.0,40.0,0.0
11945,40.0,0.0,36.0,0.0,40.0,0.0
11946,40.0,0.0,36.0,0.0,40.0,0.0
11947,40.0,0.0,36.0,0.0,40.0,0.0
11948,40.0,0.0,36.0,0.0,40.0,0.0
11949,40.0,0.0,36.0,0.0,40.0,0.0
11950,40.0,0.0,36.0,0.0,40.0,0.0
11951,40.0,0.0,36.0,0.0,40.0,0.0
11952,40.0,0.0,36.0,0.0,40.0,0.0
11953,40.0,0.0,36.0,0.0,40.0,0.0
11954,40.0,0.0,36.0,0.0,40.0,0.0
11955,40.0,0.0,36.0,0.0,40.0,0.0
11956,40.0,0.0,36.0,0.0,40.0,0.0
11957,40.0,0.0,36.0,0.0,40.0,0.0
11958,40.0,0.0,36.0,0.0,40.0,0.0
11959,40.0,0.0,36.0,0.0,40.0,0.0
11960,40.0,0.0,36.0,0.0,40.0,0.0
11961,40.0,0.0,36.0,0.0,40.0,0.0
11962,40.0,0.0,36.0,0.0,40.0,0.0
11963,40.0,0.0,36.0,0.0,40.0,0.0
11964,40.0,0.0,36.0,0.0,40.0,0.0
11965,40.0,0.0,36.0,0.0,40.0,0.0
11966,40.0,0.0,36.0,0.0,40.0,0.0
11967,40.0,0.0,36.0,0.0,40.0,0.0
11968,40.0,0.0,36.0,0.0,40.0,0.0
11969,40.0,0.0,36.0,0.0,40.0,0.0
11970,40.0,0.0,36.0,0.0,40.0,0.0
11971,40.0,0.0,36.0,0.0,40.0,0.0
11972,40.0,0.0,36.0,0.0,40.0,0.0
11973,40.0,0.0,36.0,0.0,40.0,0.0
11974,40.0,0.0,36.0,0.0,40.0,0.0
11975,40.0,0.0,36.0,0.0,40.0,0.0
11976,40.0,0.0,36.0,0.0,40.0,0.0
11977,40.0,0.0,36.0,0.0,40.0,0.0
11978,40.0,0.0,36.0,0.0,40.0,0.0
11979,40.0,0.0,36.0,0.0,40.0,0.0
11980,40.0,0.0,36.0,0.0,40.0,0.0
11981,40.0,0.0,36.0,0.0,40.0,0.0
11982,40.0,0.0,36.0,0.0,40.0,0.0
11983,40.0,0.0,36.0,0.0,40.0,0.0
11984,40.0,0.0,36.0,0.0,40.0,0.0
11985,40.0,0.0,36.0,0.0,40.0,0.0
11986,40.0,0.0,36.0,0.0,40.0,0.0
11987,40.0,0.0,36.0,0.0,40.0,0.0
11988,40.0,0.0,36.0,0.0,40.0,0.0
11989,40.0,0.0,36.0,0.0,40.0,0.0
11990,40.0,0.0,36.0,0.0,40.0,0.0
11991,40.0,0.0,36.0,0.0,40.0,0.0
11992,40.0,0.0,36.0,0.0,40.0,0.0
11993,40.0,0.0,36.0,0.0,40.0,0.0
11994,40.0,0.0,36.0,0.0,40.0,0.0
11995,40.0,0.0,36.0,0.0,40.0,0.0
11996,40.0,0.0,36.0,0.0,40.0,0.0
11997,40.0,0.0,36.0,0.0,40.0,0.0
11998,40.0,0.0,36.0,0.0,40.0,0.0
11999,40.0,0.0,36.0,0.0,40.0,0.0
12000,40.0,0.0,36.0,0.0,40.0,0.0
12001,40.0,0.0,36.0,0.0,40.0,0.0
12002,40.0,0.0,36.0,0.0,40.0,0.0
12003,40.0,0.0,36.0,0.0,40.0,0.0
12004,40.0,0.0,36.0,0.0,40.0,0.0
12005,40.0,0.0,36.0,0.0,40.0,0.0
12006,40.0,0.0,36.0,0.0,40.0,0.0
12007,40.0,0.0,36.0,0.0,40.0,0.0
12008,40.0,0.0,36.0,0.0,40.0,0.0
12009,40.0,0.0,36.0,0.0,40.0,0.0
12010,40.0,0.0,36.0,0.0,40.0,0.0
12011,40.0,0.0,36.0,0.0,40.0,0.0
12012,40.0,0.0,36.0,0.0,40.0,0.0
12013,40.0,0.0,36.0,0.0,40.0,0.0
12014,40.0,0.0,36.0,0.0,40.0,0.0
12015,40.0,0.0,36.0,0.0,40.0,0.0
12016,40.0,0.0,36.0,0.0,40.0,0.0
12017,40.0,0.0,36.0,0.0,40.0,0.0
12018,40.0,0.0,36.0,0.0,40.0,0.0
12019,40.0,0.0,36.0,0.0,40.0,0.0
12020,40.0,0.0,36.0,0.0,40.0,0.0
12021,40.0,0.0,36.0,0.0,40.0,0.0
12022,40.0,0.0,36.0,0.0,40.0,0.0
12023,40.0,0.0,36.0,0.0,40.0,0.0
12024,40.0,0.0,36.0,0.0,40.0,0.0
12025,40.0,0.0,36.0,0.0,40.0,0.0
12026,40.0,0.0,36.0,0.0,40.0,0.0
12027,40.0,0.0,36.0,0.0,40.0,0.0
12028,40.0,0.0,36.0,0.0,40.0,0.0
12029,40.0,0.0,36.0,0.0,40.0,0.0
12030,40.0,0.0,36.0,0.0,40.0,0.0
12031,40.0,0.0,36.0,0.0,40.0,0.0
12032,40.0,0.0,36.0,0.0,40.0,0.0
12033,40.0,0.0,36.0,0.0,40.0,0.0
12034,40.0,0.0,36.0,0.0,40.0,0.0
12035,40.0,0.0,36.0,0.0,40.0,0.0
12036,40.0,0.0,36.0,0.0,40.0,0.0
12037,40.0,0.0,36.0,0.0,40.0,0.0
12038,40.0,0.0,36.0,0.0,40.0,0.0
12039,40.0,0.0,36.0,0.0,40.0,0.0
12040,40.0,0.0,36.0,0.0,40.0,0.0
12041,40.0,0.0,36.0,0.0,40.0,0.0
12042,40.0,0.0,36.0,0.0,40.0,0.0
12043,40.0,0.0,36.0,0.0,40.0,0.0
12044,40.0,0.0,36.0,0.0,40.0,0.0
12045,40.0,0.0,36.0,0.0,40.0,0.0
12046,40.0,0.0,36.0,0.0,40.0,0.0
12047,40.0,0.0,36.0,0.0,40.0,0.0
12048,40.0,0.0,36.0,0.0,40.0,0.0
12049,40.0,0.0,36.0,0.0,40.0,0.0
12050,40.0,0.0,36.0,0.0,40.0,0.0
12051,40.0,0.0,36.0,0.0,40.0,0.0
12052,40.0,0.0,36.0,0.0,40.0,0.0
12053,40.0,0.0,36.0,0.0,40.0,0.0
12054,40.0,0.0,36.0,0.0,40.0,0.0
12055,40.0,0.0,36.0,0.0,40.0,0.0
12056,40.0,0.0,36.0,0.0,40.0,0.0
12057,40.0,0.0,36.0,0.0,40.0,0.0
12058,40.0,0.0,36.0,0.0,40.0,0.0
12059,40.0,0.0,36.0,0.0,40.0,0.0
12060,40.0,0.0,36.0,0.0,40.0,0.0
12061,40.0,0.0,36.0,0.0,40.0,0.0
12062,40.0,0.0,36.0,0.0,40.0,0.0
12063,40.0,0.0,36.0,0.0,40.0,0.0
12064,40.0,0.0,36.0,0.0,40.0,0.0
12065,40.0,0.0,36.0,0.0,40.0,0.0
12066,40.0,0.0,36.0,0.0,40.0,0.0
12067,40.0,0.0,36.0,0.0,40.0,0.0
12068,40.0,0.0,36.0,0.0,40.0,0.0
12069,40.0,0.0,36.0,0.0,40.0,0.0
12070,40.0,0.0,36.0,0.0,40.0,0.0
12071,40.0,0.0,36.0,0.0,40.0,0.0
12072,40.0,0.0,36.0,0.0,40.0,0.0
12073,40.0,0.0,36.0,0.0,40.0,0.0
12074,40.0,0.0,36.0,0.0,40.0,0.0
12075,40.0,0.0,36.0,0.0,40.0,0.0
12076,40.0,0.0,36.0,0.0,40.0,0.0
12077,40.0,0.0,36.0,0.0,40.0,0.0
12078,40.0,0.0,36.0,0.0,40.0,0.0
12079,40.0,0.0,36.0,0.0,40.0,0.0
12080,40.0,0.0,36.0,0.0,40.0,0.0
12081,40.0,0.0,36.0,0.0,40.0,0.0
12082,40.0,0.0,36.0,0.0,40.0,0.0
12083,40.0,0.0,36.0,0.0,40.0,0.0
12084,40.0,0.0,36.0,0.0,40.0,0.0
12085,40.0,0.0,36.0,0.0,40.0,0.0
12086,40.0,0.0,36.0,0.0,40.0,0.0
12087,40.0,0.0,36.0,0.0,40.0,0.0
12088,40.0,0.0,36.0,0.0,40.0,0.0
12089,40.0,0.0,36.0,0.0,40.0,0.0
12090,40.0,0.0,36.0,0.0,40.0,0.0
12091,40.0,0.0,36.0,0.0,40.0,0.0
12092,40.0,0.0,36.0,0.0,40.0,0.0
12093,40.0,0.0,36.0,0.0,40.0,0.0
12094,40.0,0.0,36.0,0.0,40.0,0.0
12095,40.0,0.0,36.0,0.0,40.0,0.0
12096,40.0,0.0,36.0,0.0,40.0,0.0
12097,40.0,0.0,36.0,0.0,40.0,0.0
12098,40.0,0.0,36.0,0.0,40.0,0.0
12099,40.0,0.0,36.0,0.0,40.0,0.0
12100,40.0,0.0,36.0,0.0,40.0,0.0
12101,40.0,0.0,36.0,0.0,40.0,0.0
12102,40.0,0.0,36.0,0.0,40.0,0.0
12103,40.0,0.0,36.0,0.0,40.0,0.0
12104,40.0,0.0,36.0,0.0,40.0,0.0
